STAFF,Profit Center,Employee Position,Employee Location,People Group,Employee Category,Current Status,Total Hours,Total Available Hours,Total Work Hours,Total Leave Hours,Total Training Hours,Total BD Hours,Total NC Hours,Total Utilization%,No.of Working Years
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,1560,1492.0,776.0,56.0,12.0,0.0,716.0,0.5201072386058981,1.6646474602490127
1,PC - 3,Level 6,Other Loc,Client Service Staff,Resigned,1,1432,1368.0,72.0,48.0,16.0,0.0,1272.0,0.05263157894736842,0.6653114026982073
1,PC - 3,Level 8,Location 1,Client Service Staff,Resigned,1,880,760.0,753.8499999999999,56.0,64.0,0.0,64.0,0.9919078947368419,0.41889977206924167
1,PC - 4,Level 8,Other Loc,Client Service Staff,Resigned,1,432,366.5,0.0,32.0,33.5,0.0,334.5,0.0,0.16701232742629896
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,1560,1364.0,1076.5,156.0,40.0,0.0,295.5,0.7892228739002932,1.6646474602490127
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1560,1304.84,772.0,184.0,71.16,0.0,644.84,0.5916434198828976,1.6646474602490127
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1560,1346.59,942.92,144.0,69.41,8.0,441.09,0.7002279832762757,1.6646474602490127
1,PC - 1,Level 8,Location 3,Client Service Staff,Resigned,1,1560,1335.0,839.0,184.0,41.0,0.0,504.0,0.6284644194756555,0.8323237301245063
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1520,1360.0,1360.0,96.0,64.0,0.0,41.0,1.0,1.6646474602490127
1,PC - 3,Level 8,Location 1,Client Service Staff,Resigned,0,1520,1329.0,1092.0,168.0,23.0,0.0,257.0,0.8216704288939052,1.6646474602490127
1,PC - 4,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1520,1292.0,984.0,208.0,20.0,0.0,488.0,0.7616099071207431,1.6646474602490127
1,PC - 4,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1520,1352.0,768.0,152.0,16.0,0.0,768.0,0.5680473372781065,1.6646474602490127
1,PC - 4,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1520,1392.0,1224.0,112.0,16.0,0.0,248.0,0.8793103448275862,1.6646474602490127
1,PC - 1,Level 6,Location 3,Client Service Staff,others,0,1520,1247.0,336.0,232.0,41.0,0.0,991.0,0.2694466720128308,1.6646474602490127
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1520,1274.0,1108.0,160.0,86.0,0.0,200.0,0.869701726844584,1.6646474602490127
1,PC - 4,Level 8,Location 1,Client Service Staff,Resigned,1,432,260.0,116.0,96.0,76.0,0.0,184.0,0.4461538461538462,0.16701232742629896
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1520,1270.5,1258.5,208.0,41.5,0.0,27.0,0.9905548996458088,1.6646474602490127
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1520,1294.0,1090.0,160.0,66.0,0.0,320.5,0.8423493044822257,1.6646474602490127
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1520,1293.0,1309.0,136.0,91.0,0.0,130.0,1.0123743232791957,1.6646474602490127
1,PC - 4,Level 8,Location 1,Client Service Staff,Resigned,0,1520,1292.0,1295.0,144.0,84.0,0.0,37.0,1.0023219814241486,1.6646474602490127
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1480,1200.0,1115.0,184.0,96.0,0.0,154.0,0.9291666666666667,1.6646474602490127
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1480,1162.5,992.0,184.0,133.5,0.0,324.0,0.8533333333333334,1.6646474602490127
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1480,1218.5,580.0,160.0,101.5,0.0,834.5,0.47599507591300777,1.6646474602490127
1,PC - 3,Level 5,Location 1,Client Service Staff,Confirmed Staff,0,1480,1266.0,113.0,128.0,86.0,0.0,1416.0,0.08925750394944708,1.6646474602490127
1,PC - 3,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,1480,1164.5,945.0,176.0,139.5,0.0,421.5,0.8115070845856591,1.6646474602490127
1,PC - 3,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,1480,1250.5,1108.0,136.0,93.5,0.0,326.5,0.8860455817672931,1.6646474602490127
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1440,1276.0,1068.0,144.0,20.0,270.0,0.0,0.8369905956112853,1.6646474602490127
1,PC - 3,Level 8,Location 1,Client Service Staff,Resigned,1,864,723.0,728.0,96.0,45.0,0.0,161.5,1.0069156293222683,0.41889977206924167
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1440,1276.5,724.0,112.0,51.5,0.0,612.0,0.5671758715236976,1.6646474602490127
1,PC - 4,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1440,1280.0,1120.0,144.0,16.0,0.0,168.0,0.875,1.6646474602490127
1,PC - 1,Level 5,Location 3,Client Service Staff,Confirmed Staff,0,1400,1199.5,273.0,128.0,72.5,0.0,950.5,0.2275948311796582,1.579772343032369
1,PC - 2,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,1400,1170.0,1178.0,168.0,62.0,4.0,174.0,1.0068376068376068,1.579772343032369
1,PC - 1,Level 6,Location 3,Client Service Staff,Resigned,1,480,392.0,190.0,40.0,48.0,0.0,242.0,0.4846938775510204,0.16701232742629896
1,PC - 4,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,1280,793.0,286.0,459.0,28.0,0.0,515.0,0.36065573770491804,1.579772343032369
1,PC - 2,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,1280,1081.0,951.0,160.0,39.0,0.0,138.0,0.879740980573543,1.579772343032369
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1240,1115.0,364.0,96.0,29.0,0.0,751.0,0.32645739910313903,1.579772343032369
1,PC - 4,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1200,985.0,1264.0,200.0,15.0,0.0,49.0,1.283248730964467,1.4976351328227138
1,PC - 2,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,1192,1011.0,928.0,144.0,37.0,0.0,101.0,0.9179030662710188,1.4976351328227138
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1192,1160.0,984.0,16.0,16.0,0.0,184.0,0.8482758620689655,1.4976351328227138
1,PC - 2,Level 5,Location 7,Client Service Staff,Confirmed Staff,0,1120,1011.5,680.0,64.0,44.5,332.0,0.0,0.6722689075630253,1.4976351328227138
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1120,963.0,0.0,136.0,21.0,0.0,971.0,0.0,1.4976351328227138
1,PC - 4,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1080,915.5,947.5,104.0,60.5,0.0,0.0,1.0349535772801748,1.4976351328227138
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1080,940.0,749.0,80.0,60.0,0.0,201.0,0.7968085106382978,1.4976351328227138
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,1080,953.5,654.0,88.0,38.5,0.0,458.0,0.6858940744625066,1.4976351328227138
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,960,904.0,632.0,32.0,24.0,0.0,368.0,0.6991150442477876,1.41276001560607
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,960,813.0,766.0,64.0,83.0,0.0,117.0,0.942189421894219,1.41276001560607
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,920,710.0,700.0,72.0,138.0,0.0,112.0,0.9859154929577465,1.41276001560607
1,PC - 4,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,920,896.0,640.0,8.0,16.0,0.0,424.0,0.7142857142857143,1.41276001560607
1,PC - 1,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,840,709.0,169.0,96.0,35.0,0.0,540.0,0.2383638928067701,1.3306228053964146
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,760,726.0,633.0,8.0,26.0,0.0,93.0,0.871900826446281,1.3306228053964146
1,PC - 1,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,720,503.0,0.0,48.0,169.0,0.0,507.5,0.0,1.3306228053964146
1,PC - 4,Level 8,Location 3,Client Service Staff,Resigned,0,720,584.0,280.0,88.0,48.0,0.0,397.0,0.4794520547945205,1.3306228053964146
1,PC - 1,Level 7,Location 3,Client Service Staff,Resigned,1,720,504.0,291.0,56.0,160.0,0.0,261.0,0.5773809523809523,0.41342395805526466
1,PC - 2,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,720,599.0,559.0,104.0,17.0,0.0,80.0,0.9332220367278798,1.3306228053964146
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,680,660.0,632.0,8.0,12.0,0.0,32.0,0.9575757575757575,1.2457476881797709
1,PC - 2,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,680,392.0,357.0,263.0,25.0,0.0,35.0,0.9107142857142857,1.2457476881797709
1,PC - 1,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,680,585.0,488.0,72.0,23.0,0.0,97.0,0.8341880341880342,1.2457476881797709
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,680,505.0,449.0,48.0,127.0,0.0,80.0,0.8891089108910891,1.2457476881797709
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,680,585.0,116.0,64.0,31.0,0.0,469.0,0.19829059829059828,1.2457476881797709
1,PC - 2,Level 5,Location 7,Client Service Staff,Confirmed Staff,0,680,603.0,0.0,48.0,29.0,0.0,603.0,0.0,1.2457476881797709
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,600,482.0,172.0,56.0,62.0,116.0,195.0,0.35684647302904565,1.2457476881797709
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,600,496.0,80.0,56.0,48.0,0.0,416.0,0.16129032258064516,1.2457476881797709
1,PC - 4,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,600,502.0,100.0,56.0,42.0,0.0,402.0,0.199203187250996,1.2457476881797709
1,PC - 4,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,520,455.0,320.0,32.0,33.0,0.0,147.0,0.7032967032967034,1.1608725709631273
1,PC - 2,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,520,479.5,439.5,24.0,16.5,0.0,40.0,0.9165797705943691,1.1608725709631273
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,520,488.0,256.0,24.0,8.0,0.0,232.0,0.5245901639344263,1.1608725709631273
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,480,368.0,368.0,32.0,80.0,0.0,0.0,1.0,1.1608725709631273
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,480,424.0,316.0,40.0,16.0,0.0,108.0,0.7452830188679245,1.1608725709631273
1,PC - 1,Level 5,Location 3,Client Service Staff,Confirmed Staff,0,480,456.0,0.0,0.0,24.0,456.0,0.0,0.0,1.1608725709631273
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,400,288.0,60.0,88.0,24.0,0.0,228.0,0.20833333333333334,1.1608725709631273
1,PC - 4,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,400,376.0,40.0,16.0,8.0,0.0,336.0,0.10638297872340426,1.1608725709631273
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,400,365.0,168.0,8.0,27.0,0.0,197.0,0.4602739726027397,1.1608725709631273
1,PC - 4,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,400,328.0,232.0,24.0,48.0,0.0,96.0,0.7073170731707317,1.1608725709631273
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,360,333.0,40.0,0.0,27.0,0.0,293.0,0.12012012012012012,1.1608725709631273
1,PC - 4,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,360,320.0,80.0,8.0,32.0,0.0,291.0,0.25,1.1608725709631273
1,PC - 4,Level 8,Location 3,Client Service Staff,Resigned,1,88,48.0,0.0,0.0,40.0,0.0,80.0,0.0,0.0
1,PC - 2,Level 6,Location 7,Client Service Staff,Confirmed Staff,0,320,281.5,104.0,16.0,22.5,0.0,177.5,0.369449378330373,1.084211174767449
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,280,200.0,112.0,0.0,80.0,0.0,88.0,0.56,1.084211174767449
1,PC - 4,Level 6,Location 7,Client Service Staff,Confirmed Staff,0,280,235.0,116.0,16.0,29.0,0.0,119.0,0.49361702127659574,1.084211174767449
1,PC - 4,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,280,255.0,192.0,0.0,25.0,0.0,63.0,0.7529411764705882,1.084211174767449
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,280,249.5,184.0,8.0,22.5,0.0,65.5,0.7374749498997996,1.084211174767449
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,160,104.0,8.0,8.0,48.0,0.0,96.0,0.07692307692307693,0.9993360575508052
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,240,216.0,188.0,8.0,16.0,0.0,30.0,0.8703703703703703,1.084211174767449
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,240,214.0,0.0,0.0,26.0,0.0,214.0,0.0,1.084211174767449
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,240,206.0,160.0,16.0,18.0,0.0,46.0,0.7766990291262136,1.084211174767449
1,PC - 2,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,240,196.0,180.0,16.0,28.0,0.0,16.0,0.9183673469387755,1.084211174767449
1,PC - 2,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,240,100.0,67.0,120.0,20.0,0.0,33.0,0.67,1.084211174767449
1,PC - 2,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,240,104.0,59.0,116.0,20.0,0.0,45.0,0.5673076923076923,1.084211174767449
1,PC - 2,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,240,100.0,78.0,120.0,20.0,0.0,22.0,0.78,1.084211174767449
1,PC - 4,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,200,168.0,154.0,8.0,24.0,0.0,14.0,0.9166666666666666,1.084211174767449
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,200,142.0,0.0,8.0,50.0,0.0,146.0,0.0,1.084211174767449
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,200,142.0,0.0,8.0,50.0,0.0,144.0,0.0,1.084211174767449
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,200,142.0,0.0,8.0,50.0,0.0,144.0,0.0,1.084211174767449
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,200,144.0,2.0,8.0,48.0,0.0,142.0,0.013888888888888888,1.084211174767449
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,200,144.0,0.0,8.0,48.0,0.0,144.0,0.0,1.084211174767449
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,200,142.0,0.0,8.0,50.0,0.0,149.0,0.0,1.084211174767449
1,PC - 2,Level 5,Location 7,Client Service Staff,Confirmed Staff,0,200,153.0,0.0,24.0,23.0,0.0,153.0,0.0,1.084211174767449
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,200,168.0,142.0,8.0,24.0,0.0,26.0,0.8452380952380952,1.084211174767449
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,200,184.0,120.0,0.0,16.0,0.0,64.0,0.6521739130434783,1.084211174767449
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,160,112.0,72.0,8.0,40.0,0.0,40.0,0.6428571428571429,0.9993360575508052
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,160,112.0,30.0,8.0,40.0,0.0,82.0,0.26785714285714285,0.9993360575508052
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,160,112.0,72.0,8.0,40.0,0.0,40.0,0.6428571428571429,0.9993360575508052
1,PC - 4,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,160,152.0,0.0,0.0,8.0,0.0,152.0,0.0,0.9993360575508052
1,PC - 4,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,160,144.0,96.0,8.0,8.0,0.0,48.0,0.6666666666666666,0.9993360575508052
1,PC - 2,Level 5,Location 7,Client Service Staff,Confirmed Staff,0,160,128.0,0.0,8.0,24.0,128.0,0.0,0.0,0.9993360575508052
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,160,130.0,72.0,8.0,22.0,0.0,58.0,0.5538461538461539,0.9993360575508052
1,PC - 3,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,120,103.0,0.0,0.0,17.0,0.0,103.0,0.0,0.9993360575508052
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,112,88.5,56.0,0.0,23.5,0.0,33.5,0.632768361581921,0.9993360575508052
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,80,32.0,32.0,8.0,40.0,0.0,0.0,1.0,0.9993360575508052
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,80,40.0,0.0,0.0,40.0,0.0,40.0,0.0,0.9993360575508052
1,PC - 4,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,80,72.0,0.0,0.0,8.0,0.0,72.0,0.0,0.9993360575508052
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,40,32.0,0.0,8.0,0.0,0.0,32.0,0.0,0.9993360575508052
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,40,18.0,0.0,8.0,14.0,0.0,18.0,0.0,0.9993360575508052
